age,sport_licence,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,anciennete_compte_jours,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France,situation_familiale_célibataire,situation_familiale_divorcé,situation_familiale_marié,situation_familiale_veuf
59.0,1,0,500.0,3.0,0.38,501.8,672.52,500.0,933.0,0,0,0,0,0,0,1,0,1,0,0,0
20.0,0,2,500.0,2.0,0.2,664.4,921.64,500.0,460.0,0,0,0,0,0,0,1,0,1,0,0,0
34.0,1,6,1863.0,4.0,0.92,597.8,6150.982,14449.054890309168,776.0,0,0,0,0,1,0,0,0,0,0,1,0
54.0,1,0,1363.0,4.0,0.44,635.0,10000.0,500.0,1952.0,0,1,0,0,0,0,0,0,0,0,1,0
67.0,0,1,951.0,3.0,0.35,329.0,5000.0,500.0,750.0,0,0,0,0,0,0,0,1,1,0,0,0
25.0,0,0,500.0,3.0,0.26,550.2,10000.0,500.0,1306.0,0,0,0,0,1,0,0,0,0,0,1,0
66.0,0,5,2612.0,1.0,0.25,629.2,1616.31,500.0,1691.0,0,0,0,1,0,0,0,0,1,0,0,0
69.0,0,0,936.0,2.0,0.28,535.6,6208.846,500.0,1155.0,0,0,0,0,0,1,0,0,0,0,1,0
59.0,1,5,1251.0,4.0,0.86,710.0,926.12,4878.545755190827,1411.0,0,1,0,0,0,0,0,0,0,0,1,0
35.0,1,2,614.0,5.0,0.95,536.8,821.99,500.0,1580.0,0,0,0,0,0,0,1,0,0,0,0,1
40.0,1,6,1899.0,3.0,0.31,312.0,1414.5,23223.68674933023,1886.0,0,0,0,0,0,1,0,0,0,0,1,0
64.0,0,0,1541.0,1.0,0.33,693.8,4309.4400000000005,500.0,1504.0,0,0,0,0,0,1,0,0,0,0,1,0
55.0,1,6,1440.0,2.0,0.06,636.0,948.67,32053.702626437243,1343.0,0,0,1,0,0,0,0,0,0,0,1,0
51.0,1,0,4944.0,1.0,0.92,542.6,10000.0,500.0,1853.0,0,0,0,1,0,0,0,0,0,0,1,0
43.0,0,6,1103.0,3.0,0.69,596.8,10000.0,500.0,352.0,0,1,0,0,0,0,0,0,0,0,1,0
36.0,0,2,2002.0,0.0,0.23,651.0,5000.0,9001.546015414096,1892.0,0,0,0,0,0,0,0,1,0,1,0,0
72.0,1,2,4216.0,2.0,0.29,476.0,10000.0,500.0,2215.0,0,0,0,0,0,0,1,0,0,1,0,0
23.0,0,5,2582.0,3.0,0.83,492.4,5000.0,10903.397392817302,1613.0,0,0,0,0,0,0,1,0,0,0,1,0
67.0,0,1,863.0,2.0,0.65,323.0,10000.0,500.0,1764.0,0,0,0,0,1,0,0,0,1,0,0,0
70.0,1,6,500.0,1.0,0.92,796.0,548.48,24181.38134356665,1208.0,0,0,0,0,0,0,0,1,0,0,1,0
64.0,0,0,3318.0,5.0,0.61,593.4,10000.0,2720.813788949977,597.0,0,0,0,0,0,0,0,1,0,0,1,0
49.0,0,5,500.0,3.0,0.5,601.0,5000.0,500.0,2258.0,0,0,0,1,0,0,0,0,0,0,1,0
69.0,1,2,1817.0,1.0,0.15,301.0,10000.0,500.0,715.0,0,0,0,0,0,0,0,1,0,0,0,1
22.0,0,6,1224.0,2.0,0.23,582.4,5000.0,11196.8709848394,1074.0,0,0,0,0,1,0,0,0,0,1,0,0
19.0,1,5,2237.0,2.0,0.62,597.8,10000.0,4057.591842683427,1216.0,0,0,0,1,0,0,0,0,0,1,0,0
38.0,1,6,3210.0,3.0,0.26,779.0,10000.0,30089.662669880072,1090.0,0,0,0,1,0,0,0,0,0,1,0,0
22.0,1,1,796.0,3.0,0.88,523.0,2343.864,10822.827044993295,888.0,0,0,0,0,0,0,0,1,0,0,1,0
63.0,1,0,3885.0,3.0,0.5,558.8,10000.0,15757.66361823247,2056.0,0,0,0,0,0,1,0,0,0,1,0,0
56.0,1,1,898.0,3.0,0.02,630.0,4206.96,500.0,695.0,0,1,0,0,0,0,0,0,0,0,1,0
47.0,0,0,3582.0,5.0,0.12,604.8,724.76,3735.658720627448,1824.0,0,1,0,0,0,0,0,0,0,1,0,0
46.0,1,2,2047.0,3.0,0.1,833.0,957.57,15966.5991061799,1955.0,0,0,0,0,1,0,0,0,0,1,0,0
49.0,0,1,3214.0,2.0,0.55,788.0,303.13,7056.806036648549,2264.0,0,0,0,1,0,0,0,0,0,0,1,0
56.0,0,5,500.0,0.0,0.14,581.6,6349.798000000001,500.0,400.0,0,0,0,0,1,0,0,0,1,0,0,0
51.0,1,0,3527.0,5.0,0.03,583.2,654.46,500.0,994.0,0,0,1,0,0,0,0,0,0,0,1,0
22.0,0,1,2450.0,2.0,0.86,791.0,10000.0,500.0,1299.0,0,0,0,0,0,1,0,0,0,0,1,0
30.0,1,1,2893.0,0.0,0.05,663.8,793.96,500.0,1492.0,0,0,0,1,0,0,0,0,1,0,0,0
57.0,0,1,4262.0,3.0,0.89,545.6,10000.0,500.0,1868.0,0,0,0,0,0,0,1,0,0,0,0,1
51.0,1,6,2926.0,3.0,0.42,629.0,5000.0,35758.18072081153,1982.0,0,0,0,0,0,0,1,0,0,0,0,1
34.0,0,5,2399.0,5.0,0.01,818.0,5000.0,11737.23847284871,720.0,0,0,0,0,1,0,0,0,0,0,1,0
71.0,0,2,1287.0,2.0,0.63,800.0,10000.0,2814.1386162062663,1854.0,0,1,0,0,0,0,0,0,0,0,1,0
28.0,0,0,1768.0,2.0,0.71,830.0,4333.604,500.0,1950.0,0,0,0,1,0,0,0,0,0,0,1,0
20.0,0,0,1559.0,2.0,0.79,532.8,10000.0,500.0,1639.0,0,0,0,0,0,0,1,0,0,0,1,0
65.0,0,2,2632.0,3.0,0.57,678.6,5000.0,11759.638243193413,463.0,0,1,0,0,0,0,0,0,0,1,0,0
63.0,0,1,2798.0,3.0,0.9,656.8,656.99,14866.76807385541,2225.0,1,0,0,0,0,0,0,0,0,0,1,0
40.0,1,0,3130.0,3.0,0.82,731.0,607.638,500.0,1904.0,0,0,0,1,0,0,0,0,0,0,1,0
74.0,1,5,1899.0,2.0,0.41,496.0,5000.0,20814.697568663774,1353.0,0,0,0,1,0,0,0,0,0,0,0,1
21.0,0,1,3444.0,2.0,0.23,831.0,5000.0,500.0,611.0,1,0,0,0,0,0,0,0,0,0,1,0
32.0,1,5,2603.0,3.0,0.35,513.6,10000.0,30210.987049606567,1865.0,0,0,0,0,0,0,1,0,0,0,0,1
75.0,0,5,3656.0,3.0,0.22,594.0,10000.0,3066.137791409429,808.0,0,1,0,0,0,0,0,0,0,1,0,0
37.0,0,2,4084.0,3.0,0.52,748.0,10000.0,9573.778332032196,1857.0,0,0,0,0,1,0,0,0,0,0,0,1
24.0,1,0,2306.0,1.0,0.23,849.0,10000.0,4554.810431805047,848.0,0,0,0,0,0,1,0,0,0,1,0,0
47.0,0,2,2384.0,3.0,0.22,588.0,5000.0,6829.661938726994,517.0,0,1,0,0,0,0,0,0,0,0,1,0
23.0,0,6,1713.0,0.0,0.58,803.0,3428.964,500.0,1993.0,0,1,0,0,0,0,0,0,0,1,0,0
44.0,0,0,1962.0,1.0,0.7,363.0,10000.0,500.0,1917.0,0,0,0,0,1,0,0,0,0,0,1,0
35.0,1,6,2789.0,4.0,0.64,629.8,5000.0,29152.59717199099,622.0,0,1,0,0,0,0,0,0,1,0,0,0
40.0,1,6,3336.0,3.0,0.21,378.0,5000.0,500.0,1249.0,0,1,0,0,0,0,0,0,1,0,0,0
57.0,1,5,2623.0,2.0,0.54,562.0,10000.0,4383.465051415476,1189.0,1,0,0,0,0,0,0,0,0,1,0,0
41.0,1,5,2699.0,5.0,0.33,452.6,4349.15,8620.740440969317,313.0,0,0,0,0,0,0,0,1,1,0,0,0
68.0,1,0,3059.0,4.0,0.75,548.0,5000.0,500.0,1406.0,0,1,0,0,0,0,0,0,0,1,0,0
23.0,1,0,2360.0,2.0,0.87,349.0,10000.0,500.0,338.0,0,0,0,1,0,0,0,0,0,1,0,0
43.0,1,6,4971.0,2.0,0.36,521.4,10000.0,25883.89703555264,1067.0,0,0,0,0,1,0,0,0,0,1,0,0
21.0,0,2,500.0,3.0,0.22,635.8,10000.0,2571.4279977966503,562.0,0,0,0,0,0,1,0,0,0,0,0,1
44.0,1,5,3485.0,2.0,0.78,500.0,5000.0,6950.6917501230155,2099.0,0,0,0,0,0,0,0,1,1,0,0,0
75.0,1,1,989.0,2.0,0.26,843.0,4196.5199999999995,12906.990479801343,2280.0,0,1,0,0,0,0,0,0,0,0,1,0
32.0,1,0,2538.0,2.0,0.91,458.0,4343.556,21288.40814422946,2164.0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,0,1,2830.0,3.0,0.26,649.2,805.29,7501.263720832778,1252.0,0,0,0,1,0,0,0,0,0,0,1,0
23.0,1,5,3583.0,0.0,0.39,642.0,615.43,13702.678326689054,469.0,0,0,0,0,0,0,0,1,0,0,0,1
35.0,0,1,2107.0,2.0,0.34,582.6,5000.0,500.0,1459.0,1,0,0,0,0,0,0,0,0,0,0,1
32.0,1,0,4405.0,3.0,0.48,479.6,853.79,500.0,399.0,0,0,1,0,0,0,0,0,0,0,1,0
58.0,1,6,962.0,5.0,0.87,609.6,5000.0,14356.8655104378,529.0,0,0,0,0,0,1,0,0,1,0,0,0
62.0,1,0,3271.0,5.0,0.22,606.8,5000.0,17984.913231590494,1623.0,0,0,0,0,0,0,0,1,0,0,1,0
53.0,0,6,699.0,4.0,0.82,521.0,989.81,9786.53291738366,1087.0,0,0,0,0,0,1,0,0,0,0,0,1
48.0,0,1,4371.0,2.0,0.52,429.8,5000.0,500.0,1539.0,0,0,1,0,0,0,0,0,1,0,0,0
32.0,1,6,1464.0,5.0,0.76,391.0,420.05,500.0,411.0,0,0,0,1,0,0,0,0,1,0,0,0
19.0,0,6,4022.0,3.0,0.53,474.0,6224.954,20399.310471048295,991.0,1,0,0,0,0,0,0,0,0,0,1,0
50.0,1,1,2020.0,3.0,0.08,701.0,718.47,500.0,2047.0,0,0,0,1,0,0,0,0,1,0,0,0
39.0,0,5,5025.0,1.0,0.38,452.4,10000.0,28688.895789414644,1902.0,0,0,0,0,0,1,0,0,1,0,0,0
29.0,1,6,4116.0,5.0,0.42,699.4,5000.0,32226.988031995697,1704.0,0,0,0,0,0,1,0,0,0,0,1,0
58.0,0,6,3767.0,1.0,0.32,537.0,3424.5160000000005,500.0,1352.0,0,0,0,0,0,0,1,0,0,1,0,0
68.0,1,5,3955.0,4.0,0.94,525.6,933.28,10639.305587861045,358.0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,0,6,1808.0,3.0,0.76,516.2,766.8,5630.096497060186,364.0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,0,6,2649.0,2.0,0.03,471.0,10000.0,500.0,1644.0,0,0,1,0,0,0,0,0,0,1,0,0
29.0,0,1,2483.0,4.0,0.71,721.0,10000.0,500.0,852.0,0,1,0,0,0,0,0,0,0,0,1,0
53.0,1,0,1371.0,5.0,0.94,607.8,1069.99,500.0,1166.0,0,0,0,0,0,1,0,0,0,1,0,0
60.0,0,2,2340.0,2.0,0.06,643.0,10000.0,15184.584884713417,1433.0,0,0,0,0,1,0,0,0,0,0,1,0
45.0,0,5,2906.0,1.0,0.44,662.0,1166.1,29132.162879314223,660.0,0,0,0,0,0,0,1,0,1,0,0,0
33.0,0,0,5731.125,4.0,0.42,777.0,519.12,15351.456734074622,2245.0,0,0,0,0,1,0,0,0,0,1,0,0
26.0,0,6,1587.0,2.0,0.73,845.0,5149.634,500.0,1374.0,0,0,0,1,0,0,0,0,0,1,0,0
23.0,1,2,1513.0,3.0,0.65,682.0,5000.0,500.0,972.0,0,0,0,1,0,0,0,0,0,0,0,1
42.0,0,1,2273.0,3.0,0.51,589.0,5379.182000000001,11655.390877132537,1215.0,1,0,0,0,0,0,0,0,1,0,0,0
45.0,1,0,3352.0,1.0,0.01,465.0,5000.0,500.0,1838.0,0,0,0,0,0,0,1,0,0,0,0,1
52.0,1,1,2962.0,4.0,0.4,514.6,1042.69,500.0,1434.0,1,0,0,0,0,0,0,0,1,0,0,0
26.0,1,0,3531.0,3.0,0.4,521.0,622.09,8280.067769939777,2134.0,0,0,0,0,0,0,0,1,1,0,0,0
52.0,0,5,2014.0,3.0,0.29,641.4,5000.0,500.0,1341.0,0,0,0,1,0,0,0,0,0,1,0,0
49.0,0,1,5607.0,2.0,0.4,775.0,8000.0,500.0,1431.0,0,0,0,0,0,1,0,0,0,1,0,0
27.0,0,2,2099.0,3.0,0.38,678.4,5000.0,15284.764778404458,1551.0,0,1,0,0,0,0,0,0,0,0,1,0
71.0,1,1,1534.0,5.0,0.05,558.2,10000.0,20138.50357849674,1067.0,0,1,0,0,0,0,0,0,0,0,0,1
63.0,1,2,930.0,1.0,0.46,303.0,10000.0,8042.88785006186,1092.0,0,0,0,0,1,0,0,0,0,0,1,0
55.0,0,1,3907.0,2.0,0.14,501.8,579.29,500.0,1770.0,0,0,0,0,0,1,0,0,0,0,1,0
36.0,0,6,4632.0,3.0,0.41,542.4,54.98,16683.472226033566,1519.0,0,0,1,0,0,0,0,0,0,1,0,0
60.0,0,5,500.0,3.0,0.22,578.2,4273.438,500.0,761.0,0,0,1,0,0,0,0,0,0,1,0,0
22.0,1,0,884.0,1.0,0.13,698.0,7000.0,500.0,1210.0,0,0,0,0,0,0,0,1,1,0,0,0
72.0,0,5,2445.0,5.0,0.85,438.0,3281.244,500.0,1408.0,1,0,0,0,0,0,0,0,0,0,0,1
51.0,1,0,2408.0,4.0,0.29,697.0,7074.361999999999,2050.7157398082786,1613.0,0,0,0,0,1,0,0,0,0,0,1,0
19.0,0,2,500.0,2.0,0.6,609.8,2444.606,15874.774716771984,2045.0,0,0,0,0,0,1,0,0,0,0,1,0
26.0,0,2,2262.0,2.0,0.48,485.8,3225.8540000000003,500.0,619.0,0,0,0,1,0,0,0,0,0,0,1,0
59.0,0,0,2618.0,3.0,0.2,482.8,5000.0,8886.31357750079,1139.0,0,0,0,0,0,0,0,1,0,1,0,0
46.0,0,1,2298.0,0.0,0.7,622.0,10000.0,500.0,581.0,1,0,0,0,0,0,0,0,0,0,1,0
19.0,0,1,3278.0,3.0,0.66,580.6,4374.926,2813.156186853146,1058.0,0,0,0,0,1,0,0,0,0,0,1,0
34.0,1,2,2425.0,3.0,0.33,708.0,10000.0,23210.797866626606,1865.0,0,0,0,1,0,0,0,0,0,0,1,0
70.0,0,6,3247.0,2.0,0.79,502.0,6168.806,5257.865301498262,1941.0,0,0,0,0,0,0,0,1,1,0,0,0
68.0,0,2,1217.0,0.0,0.5,538.8,437.78,500.0,1703.0,0,0,0,0,1,0,0,0,0,0,1,0
19.0,1,2,1382.0,1.0,0.97,460.0,1228.62,500.0,633.0,0,0,1,0,0,0,0,0,0,0,1,0
38.0,0,6,1866.0,1.0,0.94,659.4,10000.0,500.0,898.0,0,0,1,0,0,0,0,0,0,1,0,0
33.0,0,0,1517.0,1.0,0.06,664.6,4342.906,500.0,1926.0,0,0,0,0,0,0,0,1,0,0,1,0
50.0,1,5,2501.0,3.0,0.6,458.0,567.95,24670.306600109925,2026.0,0,0,0,0,1,0,0,0,1,0,0,0
34.0,0,6,3893.0,3.0,0.33,760.0,10000.0,7977.963403126492,763.0,0,0,0,0,0,0,1,0,0,1,0,0
62.0,0,2,1915.0,0.0,0.7,478.0,758.8,500.0,1770.0,0,0,0,1,0,0,0,0,0,0,0,1
70.0,1,1,4917.0,3.0,0.53,607.0,10000.0,13179.96915777943,1562.0,0,0,0,1,0,0,0,0,0,0,0,1
62.0,0,0,1393.0,2.0,0.99,691.6,7213.998000000001,500.0,1180.0,0,0,0,0,1,0,0,0,0,0,1,0
46.0,1,5,5582.0,0.0,0.83,630.4,802.5,32624.624247843058,2015.0,0,0,1,0,0,0,0,0,1,0,0,0
60.0,0,5,4456.0,3.0,0.44,545.0,930.0,20788.62505341787,815.0,0,0,0,0,0,0,1,0,0,0,1,0
73.0,1,1,4222.0,3.0,0.03,531.0,691.24,500.0,1056.0,0,1,0,0,0,0,0,0,0,0,1,0
66.0,0,5,4100.0,0.0,0.21,743.0,2410.432,500.0,1985.0,0,0,1,0,0,0,0,0,0,0,1,0
39.0,1,5,3149.0,2.0,0.85,600.0,688.67,22092.708515061127,945.0,0,0,0,0,0,1,0,0,0,0,1,0
29.0,0,2,2152.0,4.0,0.88,644.2,3479.3419999999996,500.0,1322.0,0,0,0,0,1,0,0,0,0,0,1,0
37.0,0,2,2652.0,1.0,0.21,519.6,10000.0,500.0,590.0,0,0,0,1,0,0,0,0,0,0,1,0
49.0,1,0,1522.0,1.0,0.09,450.0,6422.67,500.0,969.0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,0,2,1290.0,2.0,0.38,398.8,127.1,16857.98479163118,356.0,0,1,0,0,0,0,0,0,0,0,1,0
33.0,0,6,3351.0,0.0,0.18,596.2,10000.0,22455.43441767607,999.0,1,0,0,0,0,0,0,0,0,0,1,0
72.0,1,1,3613.0,4.0,0.21,749.0,5000.0,500.0,1529.0,0,0,1,0,0,0,0,0,1,0,0,0
61.0,0,2,1664.0,1.0,0.85,610.6,10000.0,500.0,465.0,0,0,0,1,0,0,0,0,0,0,1,0
43.0,0,1,3269.0,4.0,1.0,470.0,7149.575999999999,500.0,1405.0,0,0,0,0,0,1,0,0,0,0,1,0
60.0,1,6,3928.0,2.0,0.11,754.0,6125.46,34295.832598520334,2130.0,0,0,0,0,0,1,0,0,0,1,0,0
58.0,1,5,3416.0,4.0,0.89,683.2,4312.61,18587.129442140165,603.0,0,0,0,1,0,0,0,0,0,0,1,0
22.0,0,2,3905.0,1.0,0.05,440.0,10000.0,18399.61442914501,1402.0,0,0,0,0,0,1,0,0,0,0,1,0
33.0,1,0,4166.0,2.0,0.42,453.2,297.59,500.0,1708.0,0,0,0,0,1,0,0,0,0,0,1,0
61.0,0,1,1552.0,3.0,0.9,581.6,748.17,500.0,1349.0,0,0,0,0,0,0,0,1,0,1,0,0
48.0,1,6,1028.0,3.0,0.3,317.0,1018.92,500.0,553.0,0,0,1,0,0,0,0,0,0,0,1,0
54.0,0,5,3156.0,3.0,0.71,681.0,6166.911999999999,500.0,2109.0,0,0,1,0,0,0,0,0,0,0,1,0
47.0,0,0,2970.0,2.0,0.12,572.0,10000.0,500.0,920.0,0,0,1,0,0,0,0,0,0,0,1,0
72.0,0,1,1508.0,2.0,0.46,611.0,10000.0,500.0,1075.0,0,0,1,0,0,0,0,0,0,1,0,0
48.0,1,5,4631.0,2.0,0.03,593.8,5000.0,36033.114778201976,1021.0,0,0,0,0,0,1,0,0,0,1,0,0
74.0,1,6,1541.0,1.0,0.82,601.2,5130.411999999999,37740.068058608034,1503.0,0,0,0,0,1,0,0,0,0,0,0,1
45.0,0,2,2098.0,3.0,0.61,844.0,5000.0,500.0,1286.0,0,1,0,0,0,0,0,0,0,0,1,0
32.0,1,2,4698.0,5.0,0.67,634.2,2561.3839999999996,30376.436480777666,1598.0,0,0,0,0,0,1,0,0,1,0,0,0
70.0,0,5,1445.0,3.0,0.03,529.2,10000.0,500.0,2068.0,0,0,0,0,1,0,0,0,0,1,0,0
30.0,0,5,1633.0,3.0,0.58,586.8,10000.0,2580.1153810490573,868.0,0,1,0,0,0,0,0,0,1,0,0,0
20.0,0,0,2761.0,1.0,0.85,515.8,5000.0,500.0,662.0,0,0,0,0,1,0,0,0,0,1,0,0
26.0,1,5,1791.0,3.0,0.99,424.0,2477.774,19556.792496431957,2046.0,0,0,0,0,0,0,0,1,0,0,0,1
28.0,0,0,5731.125,2.0,0.4,525.6,5000.0,19764.347867278266,371.0,0,0,0,0,0,0,1,0,0,1,0,0
66.0,0,0,1255.0,3.0,0.03,327.0,1035.16,500.0,1305.0,0,0,0,0,0,0,1,0,0,1,0,0
29.0,1,6,2501.0,2.0,0.77,841.0,5000.0,8951.748512055701,2155.0,0,0,0,0,0,0,1,0,0,0,0,1
25.0,1,2,1439.0,0.0,0.44,509.0,5000.0,500.0,1008.0,0,0,0,0,1,0,0,0,0,0,0,1
39.0,1,5,2884.0,0.0,0.55,408.0,10000.0,22144.99931479974,1343.0,0,0,1,0,0,0,0,0,0,0,0,1
46.0,0,1,500.0,3.0,0.31,478.8,6128.764,500.0,1969.0,0,0,0,0,1,0,0,0,0,0,1,0
26.0,1,1,4878.0,3.0,0.58,700.0,6211.314,32308.384532419594,990.0,0,0,0,0,0,0,1,0,0,0,1,0
74.0,1,6,3148.0,2.0,0.31,551.8,1268.3,25707.40229811243,1583.0,0,0,0,0,0,0,1,0,1,0,0,0
32.0,1,1,1623.0,2.0,0.08,544.0,7273.838000000001,15491.537251224858,1578.0,0,0,0,0,0,1,0,0,0,1,0,0
67.0,1,2,2066.0,2.0,0.49,691.4,5000.0,16226.947381582757,1658.0,1,0,0,0,0,0,0,0,0,0,0,1
38.0,1,1,2675.0,4.0,0.17,598.8,5446.9400000000005,500.0,1757.0,0,1,0,0,0,0,0,0,1,0,0,0
52.0,1,0,1996.0,5.0,0.44,636.2,5000.0,11326.25449697811,527.0,0,0,0,0,0,1,0,0,1,0,0,0
63.0,1,1,1835.0,1.0,0.76,457.0,837.09,500.0,606.0,0,1,0,0,0,0,0,0,1,0,0,0
57.0,0,6,500.0,2.0,0.78,605.0,5000.0,500.0,1774.0,0,0,1,0,0,0,0,0,0,0,1,0
58.0,1,1,500.0,3.0,0.94,400.0,676.85,10725.625743409684,1042.0,0,1,0,0,0,0,0,0,0,0,1,0
25.0,1,2,1191.0,4.0,0.74,566.0,704.13,3326.8459813784034,736.0,0,0,0,0,0,0,0,1,0,0,1,0
58.0,0,0,2143.0,3.0,0.23,445.0,5000.0,500.0,906.0,0,0,0,0,1,0,0,0,1,0,0,0
22.0,1,0,706.0,2.0,0.51,652.0,703.03,21170.170876036012,517.0,0,0,0,0,0,0,1,0,0,0,1,0
22.0,1,0,4170.0,1.0,0.95,534.2,5000.0,500.0,1978.0,1,0,0,0,0,0,0,0,0,0,1,0
26.0,1,2,3486.0,3.0,0.92,522.8,648.73,3269.8164025840815,1189.0,1,0,0,0,0,0,0,0,0,0,0,1
42.0,0,1,3511.0,0.0,0.55,705.0,3613.868,500.0,1398.0,1,0,0,0,0,0,0,0,0,0,0,1
67.0,0,2,1740.0,2.0,0.85,428.0,742.23,500.0,1962.0,0,1,0,0,0,0,0,0,0,0,1,0
30.0,0,2,2227.0,5.0,0.18,467.6,5000.0,500.0,923.0,0,0,0,0,1,0,0,0,0,1,0,0
47.0,0,5,2137.0,2.0,0.66,317.0,10000.0,500.0,940.0,0,1,0,0,0,0,0,0,0,0,1,0
50.0,0,1,2480.0,3.0,0.97,355.0,10000.0,500.0,1161.0,0,0,1,0,0,0,0,0,0,0,1,0
50.0,0,1,2782.0,2.0,0.87,584.0,5040.916,8052.316794480487,1714.0,0,0,0,0,0,0,1,0,1,0,0,0
50.0,0,1,2397.0,3.0,0.97,809.0,5000.0,500.0,2070.0,0,0,0,0,1,0,0,0,0,0,0,1
20.0,1,6,1942.0,4.0,0.84,321.0,8162.05,15686.78132850265,571.0,0,0,0,1,0,0,0,0,0,1,0,0
60.0,0,5,2475.0,3.0,0.98,518.4,5000.0,25720.956678722483,475.0,0,1,0,0,0,0,0,0,0,1,0,0
37.0,0,5,2805.0,3.0,0.69,409.4,7154.911999999999,500.0,320.0,0,0,0,0,1,0,0,0,0,1,0,0
20.0,1,1,1034.0,2.0,0.83,570.4,10000.0,500.0,363.0,0,0,0,1,0,0,0,0,1,0,0,0
52.0,0,6,640.0,3.0,0.35,411.0,9000.0,500.0,739.0,0,0,0,0,0,0,1,0,0,1,0,0
49.0,0,2,2657.0,5.0,0.46,460.4,646.33,500.0,1519.0,0,0,0,0,1,0,0,0,0,0,1,0
66.0,1,6,3901.0,5.0,0.72,684.0,5000.0,3727.548198082763,1238.0,0,0,0,1,0,0,0,0,0,0,1,0
38.0,1,0,2686.0,5.0,0.6,817.0,4247.432,22474.032687219635,738.0,0,1,0,0,0,0,0,0,0,0,0,1
18.0,1,0,1341.0,4.0,0.55,382.0,1603.34,500.0,692.0,0,0,0,1,0,0,0,0,0,0,1,0
57.0,0,2,1663.0,3.0,0.17,687.0,10000.0,14645.02503793896,1392.0,0,1,0,0,0,0,0,0,1,0,0,0
66.0,0,1,4074.0,3.0,0.29,630.4,10000.0,500.0,812.0,0,0,0,0,0,0,1,0,0,0,1,0
57.0,1,0,3673.0,4.0,0.1,425.0,6112.652,1039.6814070236503,1254.0,0,0,0,1,0,0,0,0,0,0,1,0
52.0,1,0,1783.0,3.0,0.85,620.2,10000.0,10698.689308826526,1664.0,0,0,0,0,1,0,0,0,0,0,0,1
20.0,0,6,4054.0,1.0,0.62,566.0,3246.0,31326.215437795137,468.0,0,1,0,0,0,0,0,0,0,1,0,0
46.0,0,6,3967.0,5.0,0.93,525.0,10000.0,9547.31726536674,1686.0,0,0,0,0,0,0,1,0,0,0,1,0
73.0,0,1,1195.0,3.0,0.03,476.2,5359.625999999999,500.0,450.0,0,0,0,0,0,0,0,1,0,0,0,1
56.0,1,2,3104.0,2.0,0.84,763.0,10000.0,24714.428346144625,1041.0,0,0,0,0,0,0,0,1,0,1,0,0
19.0,1,2,1625.0,3.0,0.58,479.0,10000.0,15784.65644627697,2222.0,0,0,0,0,0,0,1,0,1,0,0,0
41.0,0,6,2967.0,2.0,0.42,738.0,1129.56,32043.77956862413,1587.0,0,0,0,0,0,0,1,0,0,0,0,1
67.0,1,1,1518.0,2.0,0.54,616.4,10000.0,20371.989900380795,815.0,0,0,0,0,0,0,1,0,1,0,0,0
71.0,0,6,2480.0,2.0,0.7,523.4,4449.644,11768.124179750985,2206.0,1,0,0,0,0,0,0,0,0,1,0,0
19.0,0,0,984.0,3.0,0.15,606.6,235.98,500.0,752.0,0,0,0,0,0,1,0,0,0,1,0,0
33.0,0,0,2295.0,2.0,0.13,578.0,10000.0,500.0,1111.0,0,0,0,1,0,0,0,0,0,0,1,0
37.0,0,2,2011.0,1.0,0.53,805.0,5000.0,1113.829489318093,2017.0,0,0,0,0,1,0,0,0,0,1,0,0
58.0,0,6,3034.0,3.0,0.19,588.6,831.9,19524.748467578767,801.0,0,0,0,0,0,0,0,1,1,0,0,0
23.0,0,5,3667.0,2.0,0.4,580.0,5000.0,9768.568084750788,1805.0,1,0,0,0,0,0,0,0,0,0,0,1
25.0,1,1,3003.0,3.0,0.46,534.4,270.22,500.0,1579.0,0,0,0,0,0,0,0,1,0,0,0,1
50.0,0,1,2906.0,3.0,0.26,541.4,10000.0,500.0,1422.0,0,0,1,0,0,0,0,0,0,0,0,1
33.0,1,2,3289.0,4.0,0.83,494.0,5000.0,500.0,1162.0,0,0,1,0,0,0,0,0,0,0,1,0
51.0,1,1,1501.0,2.0,0.95,658.4,2512.6899999999996,500.0,833.0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,1,1,1699.0,3.0,0.22,636.0,6269.252,500.0,1778.0,0,0,1,0,0,0,0,0,0,1,0,0
34.0,0,0,2910.0,3.0,0.57,505.0,1089.39,3478.2784107224384,2222.0,0,0,0,0,1,0,0,0,0,0,0,1
67.0,1,1,2204.0,3.0,0.87,440.8,841.35,500.0,792.0,0,0,1,0,0,0,0,0,1,0,0,0
46.0,0,5,2991.0,2.0,0.68,573.0,5000.0,3956.1305457758576,1474.0,0,1,0,0,0,0,0,0,0,0,1,0
74.0,1,5,1246.0,0.0,0.74,528.8,4454.183999999999,500.0,1535.0,0,0,0,0,0,0,0,1,0,0,1,0
20.0,1,1,3065.0,2.0,0.85,488.0,10000.0,500.0,760.0,0,1,0,0,0,0,0,0,0,0,1,0
